Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,RegistrationDate
YES,138.0,yes,0,0.0,2.0,296.5,111,70.78,9.91,9.7,2024-01-05
Si,,yes,0,0.0,1.0,350.5,75,79.65,10.86,10.0,2024-05-29
No,145.0,yes ,0,0.0,1.0,72.4,96,28.98,9.05,12.2,2023-11-17
yes,21.0,yes,0,0.0,1.0,253.4,124,67.44,13.75,11.2,2026-04-01
No ,126.0,Yes,0,0.0,1.0,136.6,99,38.43,9.15,12.5,2024-03-25
YES,99.0,yess,0,0.0,0.0,300.3,108,68.63,8.98,11.6,2024-10-01
No ,52.0,yes ,1,3.23,0.0,197.4,82,92.47,15.66,11.8,2025-08-29
No ,136.0,Yes,1,3.25,1.0,220.6,103,83.32,7.76,12.1,2024-01-13
No,58.0,yes ,0,0.0,3.0,231.7,57,56.06,7.73,9.6,2025-07-17
No ,162.0,yes,0,0.0,3.0,207.4,121,49.62,8.26,12.7,2023-07-21
False,10.0,Yes,0,0.0,1.0,194.2,89,49.98,9.85,8.5,2026-06-19
1,147.0,yes ,1,3.36,1.0,169.0,84,80.7,11.15,12.1,2023-11-01
NO,120.0,yes,1,3.17,1.0,146.1,99,69.92,8.5,11.6,2024-05-10
true,166.0,no ,1,3.6,0.0,169.3,105,81.01,9.37,13.2,2023-06-20
0,182.0,yess,0,0.0,2.0,135.0,115,48.97,14.85,6.6,2023-02-25
No,131.0,yes ,0,0.0,0.0,142.2,96,45.34,11.09,10.3,2024-02-22
No,121.0,yess,0,0.0,4.0,215.3,129,56.19,10.87,6.5,2024-04-29
No,108.0,yes ,1,1.89,2.0,209.0,72,71.07,9.16,7.0,2024-08-02
No ,139.0,yes,0,0.0,1.0,227.6,123,52.02,8.06,10.0,2023-12-26
No ,128.0,yes,1,2.95,1.0,164.4,83,80.3,13.2,10.8,2024-03-12
No,73.0,yes,0,0.0,2.0,151.0,92,42.59,8.86,13.1,2025-04-02
No,86.0,yes,0,0.0,,207.7,113,51.51,8.66,11.0,2025-01-03
false,176.0,yess,0,0.0,3.0,148.7,105,46.78,10.04,12.6,2023-04-14
no,87.0,yes,0,0.0,0.0,116.6,89,36.35,7.84,16.3,2024-12-22
No,67.0,yes ,0,0.0,0.0,164.3,88,45.99,10.63,10.9,2025-05-11
No,15.0,yes,1,0.1,1.0,167.2,122,44.33,9.41,0.1,2026-05-11
NO,88.0,yes,0,0.0,,203.3,85,49.41,8.36,6.2,2024-12-20
No,14.0,yess,0,0.0,4.0,182.3,103,,10.33,11.2,2026-05-21
No,,Yes,0,0.0,0.0,160.5,94,51.28,13.81,8.9,2026-01-12
Yes,174.0,no,0,0.0,4.0,126.5,105,33.16,6.48,6.3,2023-04-25
YES,168.0,yes,1,3.88,4.0,166.9,91,85.18,10.19,14.6,2023-06-06
No,,yes ,0,0.0,2.0,136.9,127,42.25,10.86,9.9,
False,71.0,Yes,0,0.0,2.0,145.0,130,48.86,14.46,9.7,2025-04-17
No,113.0,YES,0,0.0,1.0,230.1,107,59.62,10.58,13.2,2024-06-24
true,75.0,yes ,0,0.0,3.0,257.4,44,62.62,10.69,7.8,2025-03-17
Yes,201.0,No,0,0.0,,212.8,61,45.39,5.31,9.6,2022-10-21
0,160.0,yes,0,0.0,1.0,238.6,124,59.72,11.06,10.9,2023-08-02
No ,,yes,0,0.0,0.0,172.3,94,43.89,7.73,10.6,
no,2.0,yes,0,0.0,1.0,148.2,97,41.65,9.67,11.1,2026-08-08
YES,138.0,YES,0,0.0,3.0,156.7,121,55.96,16.57,5.8,2024-01-01
yes,57.0,yes,0,0.0,2.0,97.6,91,31.26,7.0,10.9,2025-07-25
No,117.0,yes,1,3.24,1.0,154.6,111,81.03,13.18,11.8,2024-05-28
0,44.0,yes,0,0.0,2.0,138.1,127,42.23,10.85,10.0,2025-10-23
1,131.0,no,0,0.0,2.0,247.5,109,58.17,9.14,11.9,2024-02-21
No,192.0,yess,1,3.28,2.0,242.1,92,92.79,10.7,12.2,2022-12-21
False,38.0,yes,0,0.0,2.0,75.1,103,25.63,7.12,11.0,2025-12-01
No ,39.0,Yes,0,0.0,1.0,201.0,109,46.22,6.32,10.9,
NO,109.0,yes ,0,0.0,1.0,130.1,108,,10.31,13.3,2024-07-25
No ,93.0,YES,1,2.12,2.0,193.2,97,,6.71,7.9,2024-11-12
no,126.0,no,1,2.55,1.0,131.2,122,63.31,8.76,9.5,2024-03-26
No,75.0,yes,1,1.87,1.0,203.4,97,58.88,3.47,6.8,2025-03-17
0,180.0,no ,0,0.0,2.0,194.5,81,55.57,12.31,11.2,2023-03-12
Yes,153.0,no,1,3.83,0.0,265.0,113,102.51,10.8,14.0,2023-09-21
Yes,206.0,yess,0,0.0,0.0,269.7,98,66.04,11.35,8.8,2022-09-12
0,69.0,no,1,2.89,2.0,96.0,110,58.86,7.61,10.7,2025-05-02
0,15.0,yes ,0,0.0,1.0,170.5,107,44.14,9.0,12.2,2026-05-13
false,115.0,yes,0,0.0,1.0,191.8,143,45.97,7.49,12.9,2024-06-08
No ,73.0,yes,0,0.0,2.0,233.6,103,62.89,13.41,7.6,2025-03-29
No ,207.0,YES,0,0.0,3.0,217.6,77,54.44,10.53,11.3,2022-09-07
No,192.0,no,0,0.0,0.0,124.5,92,38.67,10.46,8.5,2022-12-22
No,206.0,yess,1,2.22,0.0,213.8,85,76.15,10.02,8.3,2022-09-16
0,181.0,yes ,0,0.0,1.0,97.0,95,38.31,9.79,0.0,2023-03-06
False,27.0,no ,0,0.0,0.0,175.8,87,44.97,7.24,5.6,2026-02-14
No,39.0,Yes,1,2.63,1.0,192.1,66,78.56,10.46,10.0,2025-11-23
No,107.0,yess,1,4.01,1.0,190.1,138,89.14,9.98,14.7,2024-08-07
No ,173.0,yes ,0,0.0,1.0,90.3,108,39.68,13.83,12.6,2023-05-03
No,174.0,no,0,0.0,1.0,63.3,92,34.33,13.75,10.8,2023-04-28
No ,108.0,yes,1,2.8,2.0,191.2,105,,7.58,10.4,2024-08-02
SI,40.0,yess,0,0.0,2.0,265.3,89,62.04,10.43,14.1,2025-11-17
0,88.0,yes,0,0.0,0.0,116.1,100,33.8,8.0,11.4,2024-12-16
si,88.0,no,0,0.0,1.0,277.7,120,,9.8,7.2,2024-12-19
no,84.0,yes,1,2.74,2.0,252.7,106,86.35,9.34,10.0,2025-01-15
false,187.0,yes,0,0.0,0.0,168.2,98,44.25,8.69,10.8,2023-01-21
No ,73.0,yess,0,0.0,2.0,236.2,82,62.46,12.99,11.5,2025-03-30
No,17.0,yess,1,3.08,3.0,284.5,111,103.31,14.22,11.2,2026-04-29
false,206.0,yes,0,0.0,0.0,127.5,98,36.11,7.06,9.7,2022-09-15
no,14.0,yes,1,2.92,2.0,216.5,94,84.9,11.32,10.8,2026-05-18
No,151.0,yes,0,0.0,3.0,214.2,113,58.28,11.31,8.8,2023-10-03
false,198.0,yes,0,0.0,1.0,142.5,108,47.34,13.16,10.1,2022-11-05
No,126.0,yes ,0,0.0,2.0,159.8,78,45.64,10.92,9.3,2024-03-27
false,21.0,no,1,1.57,0.0,141.0,114,51.04,6.92,5.5,2026-03-30
NO,55.0,yes,0,0.0,2.0,97.6,106,29.31,7.29,14.1,2025-08-03
1,178.0,yess,0,0.0,5.0,130.2,71,41.59,10.75,10.3,2023-03-28
YES,92.0,yes ,0,0.0,2.0,236.4,92,,9.83,11.3,2024-11-20
No,58.0,yes,0,0.0,1.0,240.2,127,55.35,7.54,11.8,2025-07-15
No,55.0,Yes,1,4.02,1.0,192.7,98,94.26,12.11,15.1,2025-08-02
si,71.0,NO,1,3.81,1.0,269.6,110,104.01,10.79,14.3,2025-04-15
No ,66.0,yes ,1,3.12,2.0,187.0,42,78.08,8.88,11.5,2025-05-23
No,10.0,yes,1,1.75,1.0,172.6,117,66.58,10.43,6.7,2026-06-18
NO,186.0,no,0,0.0,0.0,137.0,80,36.64,8.14,10.8,2023-01-31
No,157.0,yes,1,1.3,0.0,172.1,91,63.59,12.22,4.8,2023-08-23
No,8.0,YES,0,0.0,2.0,206.4,87,56.07,10.43,14.5,2026-06-29
No,9.0,yes,0,0.0,2.0,266.3,94,55.74,6.1,14.5,2026-06-24
yes,101.0,yes,1,2.15,6.0,171.4,80,64.68,8.13,8.0,2024-09-17
Si,151.0,yes,0,0.0,2.0,264.6,117,64.36,9.69,7.4,2023-10-05
NO,42.0,yes,1,3.05,1.0,197.1,107,88.85,13.93,11.3,2025-11-03
no,58.0,yes,0,0.0,1.0,224.6,141,57.55,10.82,12.4,2025-07-18
No,193.0,yes,0,0.0,0.0,230.1,94,56.03,8.4,10.1,2022-12-16
NO,12.0,yess,0,0.0,0.0,203.8,62,54.45,10.32,9.9,2026-06-03
No,103.0,yes,0,0.0,2.0,143.9,116,45.17,11.67,7.9,2024-09-04
No,39.0,Yes,0,0.0,1.0,191.0,127,52.46,9.71,5.1,2025-11-25
Si,25.0,yes,0,0.0,4.0,143.1,120,43.6,11.65,7.8,2026-02-28
No ,6.0,yes,0,0.0,2.0,90.7,91,33.76,8.99,12.0,2026-07-12
0,71.0,yes,0,0.0,4.0,239.0,109,54.96,8.23,7.9,2025-04-12
No,198.0,yess,0,0.0,1.0,181.4,108,47.73,9.71,10.3,2022-11-08
NO,65.0,No,0,0.0,2.0,181.2,102,44.01,7.02,10.3,2025-05-28
yes,182.0,yes,0,0.0,2.0,276.4,137,67.08,11.37,12.7,2023-03-03
No,58.0,YES,0,0.0,1.0,190.5,89,49.77,9.71,8.5,2025-07-15
No,18.0,yess,0,0.0,3.0,149.1,104,45.57,10.02,12.5,2026-04-19
no,118.0,YES,0,0.0,0.0,106.7,96,28.94,5.77,8.3,2024-05-22
No,184.0,yes ,0,0.0,2.0,149.3,130,47.75,12.54,4.9,2023-02-16
Yes,136.0,yes,0,0.0,2.0,321.0,106,71.83,10.45,9.3,2024-01-13
No,61.0,Yes,0,,1.0,194.6,122,53.17,10.33,10.7,2025-06-25
no,184.0,yes,0,0.0,1.0,143.7,88,48.15,13.08,9.9,2023-02-14
No,44.0,No,0,0.0,2.0,213.3,104,50.0,8.03,4.9,2025-10-22
NO,88.0,yes,0,0.0,0.0,147.9,80,42.09,10.17,13.7,2024-12-16
No ,161.0,yes,0,0.0,1.0,145.3,116,48.41,11.48,8.9,2023-07-25
0,131.0,yess,1,2.15,1.0,174.0,110,68.74,9.93,8.1,2024-02-21
No,46.0,No,0,0.0,0.0,263.9,91,59.04,8.02,9.3,2025-10-06
No ,139.0,yes,0,0.0,3.0,157.0,106,41.8,8.45,8.7,2023-12-27
No ,3.0,yes,1,2.25,1.0,176.6,108,64.06,6.81,8.3,2026-08-02
NO,18.0,Yes,1,3.17,1.0,116.1,84,65.43,7.5,12.0,2026-04-23
No ,21.0,Yes,0,0.0,1.0,124.7,100,35.49,8.58,8.0,2026-03-30
No ,184.0,yes,0,,1.0,173.6,111,54.35,14.41,9.2,2023-02-15
0,114.0,yes,1,2.35,3.0,259.8,64,76.53,5.23,8.5,2024-06-16
No,73.0,yes ,0,0.0,2.0,156.4,106,42.69,8.87,11.8,2025-03-30
No ,112.0,yes,1,3.29,,254.3,87,92.87,9.96,12.1,2024-07-02
False,192.0,Yes,0,0.0,2.0,181.3,77,49.57,10.65,9.2,2022-12-17
No,143.0,yes ,1,2.36,3.0,169.8,87,61.97,5.62,8.7,2023-11-30
No,30.0,yes,1,3.15,,215.7,140,88.72,11.1,11.9,2026-01-28
No,159.0,yes,0,0.0,2.0,244.4,99,48.46,4.14,13.8,2023-08-10
False,61.0,no ,0,0.0,2.0,219.6,99,57.97,12.08,10.0,2025-06-22
false,203.0,yes ,0,0.0,3.0,249.7,102,57.35,8.76,6.0,2022-10-02
No,26.0,Yes,0,0.0,1.0,196.3,72,52.01,10.62,7.9,2026-02-25
No,146.0,Yes,0,0.0,2.0,162.4,111,46.93,10.93,6.7,2023-11-06
False,90.0,YES,0,0.0,0.0,160.2,132,44.87,10.85,9.1,2024-12-01
true,48.0,yess,0,0.0,0.0,218.8,121,65.07,15.21,12.3,2025-09-25
False,135.0,YES,0,0.0,3.0,239.9,98,57.26,9.8,7.1,2024-01-22
No,195.0,yes,0,0.0,0.0,152.9,105,42.57,9.49,10.7,2022-12-02
Yes,37.0,no,0,0.0,2.0,286.6,61,64.86,9.38,11.1,2025-12-11
Yes,20.0,Yes,0,0.0,1.0,237.3,125,,12.4,14.0,2026-04-04
No,92.0,No,0,0.0,1.0,199.7,121,53.82,10.79,11.8,2024-11-21
False,201.0,yes,0,0.0,1.0,130.4,96,31.1,5.06,11.1,2022-10-19
false,46.0,yes,1,2.66,1.0,181.7,79,76.23,10.74,9.7,2025-10-10
YES,30.0,yes,0,0.0,1.0,219.0,100,62.46,14.22,12.1,2026-01-27
no,23.0,yes,0,0.0,0.0,254.7,73,61.15,10.97,9.7,2026-03-15
Yes,26.0,YES,1,2.5,4.0,168.1,146,69.74,9.6,9.3,2026-02-21
NO,129.0,yes,1,2.07,2.0,164.4,89,59.86,6.33,7.8,2024-03-03
YES,153.0,Yes,0,0.0,1.0,221.4,101,62.4,14.23,12.1,2023-09-21
No,33.0,no,0,0.0,4.0,160.9,72,52.3,14.54,12.5,2026-01-05
no,92.0,yes ,0,0.0,2.0,98.3,62,41.23,13.78,16.8,2024-11-16
0,199.0,yes,1,,,190.9,74,91.08,13.3,12.8,2022-11-01
NO,42.0,yes,0,0.0,1.0,151.5,93,50.96,12.61,8.4,2025-11-03
NO,4.0,yes,0,0.0,2.0,39.3,104,22.25,8.55,9.0,2026-07-28
true,108.0,yess,0,0.0,5.0,132.5,97,37.95,8.78,7.9,2024-08-02
no,36.0,no,0,0.0,1.0,10.2,67,25.29,12.86,7.7,2025-12-19
no,136.0,YES,0,0.0,1.0,206.1,115,52.86,8.87,9.6,2024-01-15
No ,69.0,yes,0,0.0,1.0,142.2,115,,12.56,13.5,2025-04-26
NO,206.0,yes,0,0.0,1.0,84.4,134,22.28,4.06,10.9,2022-09-15
No,180.0,yes,0,0.0,0.0,129.4,82,33.73,6.78,11.4,2023-03-11
Yes,5.0,YES,1,,6.0,210.8,107,69.89,5.37,9.1,2026-07-21
False,125.0,yes,0,0.0,4.0,257.5,104,57.97,7.96,7.4,2024-04-01
false,179.0,yes,0,0.0,0.0,173.1,93,40.49,6.53,5.4,2023-03-22
false,49.0,yes,0,0.0,,153.7,94,44.05,10.29,13.0,2025-09-16
False,170.0,yes,0,0.0,2.0,154.5,81,54.39,14.35,6.8,2023-05-23
0,59.0,yes ,0,0.0,2.0,199.3,56,53.98,11.36,10.1,2025-07-11
No ,2.0,yes,0,0.0,0.0,158.0,112,45.97,11.02,9.1,2026-08-10
No ,178.0,YES,0,0.0,2.0,169.2,92,47.39,9.37,14.5,2023-03-31
Yes,120.0,yess,0,0.0,0.0,334.0,117,73.53,9.58,10.5,2024-05-06
NO,119.0,yes,0,0.0,1.0,186.6,83,50.61,10.07,8.7,2024-05-12
0,23.0,yes,0,0.0,2.0,155.3,122,45.96,11.23,8.5,2026-03-19
No ,18.0,Yes,0,0.0,4.0,221.5,104,48.11,5.96,11.5,2026-04-23
No,12.0,yess,0,0.0,4.0,152.3,89,46.9,11.63,11.7,2026-06-03
No,13.0,yes,0,0.0,1.0,193.7,107,53.9,10.25,12.6,2026-05-28
false,26.0,no,1,2.71,1.0,199.4,71,79.2,9.96,10.5,2026-02-25
SI,165.0,NO,0,0.0,1.0,233.1,141,63.7,13.2,9.6,2023-06-26
False,141.0,yes ,1,3.54,0.0,221.0,105,91.63,11.02,13.1,2023-12-15
No ,115.0,yes,0,0.0,0.0,155.9,137,48.56,11.07,11.2,2024-06-08
no,23.0,yes,0,0.0,2.0,133.0,98,39.84,9.53,11.8,2026-03-15
1,169.0,yes ,0,0.0,,263.4,98,61.71,8.74,10.7,2023-06-02
False,91.0,Yes,0,0.0,1.0,100.1,78,39.0,12.41,14.3,2024-11-23
0,100.0,yess,0,0.0,1.0,210.5,70,53.83,10.68,13.0,2024-09-26
no,154.0,Yes,0,0.0,3.0,171.7,93,48.54,9.73,16.2,2023-09-09
No,199.0,Yes,1,2.69,3.0,313.5,87,93.16,7.44,10.0,2022-11-03
false,30.0,yes,0,0.0,2.0,158.5,68,42.74,10.18,10.0,2026-01-27
No,106.0,yes,0,0.0,1.0,183.3,114,47.8,10.01,18.1,2024-08-11
no,72.0,yes,1,2.29,0.0,195.4,85,74.42,10.96,8.7,2025-04-06
0,174.0,YES,0,0.0,1.0,247.6,80,59.16,8.41,6.6,2023-04-22
No,129.0,yes,0,0.0,1.0,52.2,105,26.85,10.33,12.4,2024-03-03
0,194.0,YES,0,0.0,2.0,240.6,69,62.92,10.48,14.4,2022-12-09
0,120.0,yes,0,0.0,2.0,152.0,98,35.94,6.07,9.1,2024-05-06
NO,11.0,YES,0,0.0,1.0,217.5,72,56.79,11.53,10.5,2026-06-11
NO,4.0,yes ,0,,1.0,205.6,84,53.51,9.7,6.9,2026-07-30
no,52.0,yes,0,0.0,2.0,256.3,85,56.28,7.14,14.9,2025-08-23
No ,123.0,Yes,0,0.0,0.0,197.0,58,51.86,9.96,14.8,2024-04-18
No,83.0,YES,0,0.0,1.0,165.2,83,46.36,10.13,8.2,2025-01-20
No,128.0,yes,0,0.0,2.0,159.8,103,45.24,10.21,9.6,2024-03-12
No,84.0,yes,1,2.92,3.0,243.6,109,81.7,6.45,10.4,2025-01-16
No,11.0,Yes,1,2.9,1.0,91.5,86,57.26,6.86,10.8,2026-06-08
true,136.0,YES,1,2.44,4.0,169.2,146,68.91,9.59,9.2,2024-01-13
No,178.0,yes,0,0.0,1.0,193.0,122,53.86,10.31,10.9,2023-03-29
False,146.0,yes,0,0.0,1.0,214.8,76,55.91,10.4,5.7,2023-11-08
No,69.0,yes,0,0.0,1.0,132.7,134,40.05,10.29,7.9,2025-04-27
No ,144.0,YES,1,1.8,1.0,131.8,85,55.85,9.41,6.7,2023-11-18
NO,170.0,yes,1,1.63,2.0,118.0,104,,13.91,6.0,2023-05-23
No,58.0,yes,0,0.0,1.0,137.4,111,37.36,8.34,14.2,2025-07-12
True,22.0,yes,0,0.0,4.0,101.9,116,32.25,5.79,12.0,2026-03-26
No,200.0,yes,1,3.61,1.0,129.6,63,76.31,9.16,13.5,2022-10-24
False,202.0,yes ,0,0.0,0.0,245.9,105,55.85,7.96,7.1,2022-10-12
No,36.0,yes,0,0.0,1.0,157.0,88,51.4,13.76,9.2,2025-12-15
no,180.0,yes,0,0.0,2.0,171.8,98,44.65,9.1,10.7,2023-03-16
NO,64.0,Yes,0,0.0,3.0,205.1,108,56.39,13.04,7.8,2025-05-31
No,24.0,no,0,0.0,1.0,188.7,77,54.9,13.29,1.3,2026-03-11
0,129.0,yes,0,0.0,1.0,163.6,84,45.61,10.17,8.2,2024-03-04
No,117.0,YES,1,2.89,1.0,131.3,134,71.47,10.92,11.1,2024-05-31
No,22.0,Yes,1,2.44,1.0,228.9,80,82.94,11.77,9.1,2026-03-26
yes,56.0,yes,0,0.0,4.0,188.8,113,39.94,3.54,13.3,2025-08-01
False,83.0,yes ,0,0.0,0.0,149.5,87,36.94,6.58,11.7,2025-01-24
false,54.0,yes,0,0.0,1.0,146.3,106,36.34,5.01,10.9,2025-08-09
NO,122.0,Yes,1,2.63,1.0,242.2,87,79.65,7.0,9.4,2024-04-24
0,71.0,Yes,0,0.0,2.0,188.6,98,55.26,12.78,7.2,2025-04-14
No,184.0,yes,0,,2.0,116.9,93,32.71,7.52,9.6,2023-02-13
no,36.0,Yes,1,2.62,2.0,86.3,125,,8.93,9.6,2025-12-15
No ,69.0,yes,1,3.05,7.0,152.0,91,79.85,13.38,11.3,2025-04-26
false,97.0,yes,0,0.0,1.0,149.9,75,43.3,9.85,10.2,2024-10-13
No ,97.0,YES,0,,3.0,248.0,103,59.09,8.7,6.1,2024-10-12
true,15.0,yes,0,0.0,5.0,134.1,107,41.05,10.58,10.4,2026-05-12
True,1.0,yes,0,0.0,2.0,297.7,111,71.72,10.13,9.6,2026-08-16
No,78.0,yess,0,0.0,2.0,184.1,97,48.69,10.09,8.7,2025-02-28
false,50.0,yes,1,1.52,1.0,149.8,109,63.27,13.17,5.6,2025-09-09
No ,48.0,yes,0,0.0,1.0,147.2,91,43.11,10.35,10.9,2025-09-24
0,148.0,yes,0,0.0,3.0,229.4,89,52.22,7.34,9.6,2023-10-21
No,35.0,Yes,0,0.0,1.0,178.0,108,,4.52,9.5,2025-12-20
0,91.0,yes,0,0.0,0.0,214.4,89,53.29,9.83,6.0,2024-11-27
False,25.0,yes,0,0.0,3.0,156.5,94,50.48,12.82,11.7,2026-03-02
no,167.0,Yes,0,0.0,1.0,150.7,144,42.45,9.88,15.0,2023-06-11
0,99.0,YES,0,0.0,1.0,164.1,102,49.05,11.8,11.0,2024-10-04
False,152.0,no,0,,3.0,209.8,102,54.12,10.54,12.3,2023-09-25
Yes,171.0,YES,0,0.0,3.0,261.4,97,63.41,10.6,6.1,2023-05-14
NO,118.0,no,1,2.78,3.0,202.3,104,79.06,9.47,10.5,2024-05-21
NO,82.0,yes,1,2.93,2.0,248.9,95,93.46,12.84,10.7,2025-01-26
False,167.0,Yes,0,0.0,1.0,150.0,105,43.8,9.85,9.1,2023-06-12
0,16.0,yes,1,3.29,3.0,143.2,76,74.17,10.43,12.1,2026-05-02
No,68.0,yes,1,3.98,3.0,215.6,80,95.45,10.96,14.7,2025-05-09
0,154.0,yes,0,0.0,1.0,145.2,102,46.5,11.16,10.0,2023-09-15
YES,18.0,no,0,0.0,4.0,147.4,60,40.12,8.93,6.3,2026-04-22
No ,92.0,yes,0,0.0,1.0,51.1,106,26.56,10.38,12.4,2024-11-22
No ,37.0,YES,0,0.0,1.0,205.8,76,55.34,11.54,13.6,2025-12-12
No,61.0,yes,1,2.54,3.0,140.5,95,69.16,11.72,9.4,2025-06-23
0,137.0,yess,1,3.29,2.0,244.0,91,92.58,10.7,12.2,2024-01-10
No,140.0,yes ,1,4.26,0.0,127.6,98,84.61,12.3,15.4,2023-12-18
no,115.0,yes,0,0.0,2.0,140.9,97,40.07,8.65,9.4,2024-06-13
false,25.0,Yes,0,0.0,1.0,206.1,70,55.05,11.51,14.4,2026-03-03
false,115.0,yes,0,0.0,2.0,86.2,95,26.43,6.93,14.3,2024-06-12
Yes,84.0,Yes,0,0.0,4.0,128.8,136,45.04,11.5,12.8,2025-01-17
0,204.0,yes,0,0.0,3.0,192.4,97,49.16,9.83,9.4,2022-09-26
No,9.0,yes ,0,0.0,3.0,156.2,108,,6.08,11.3,2026-06-22
false,50.0,yes ,0,0.0,1.0,174.8,72,45.21,8.5,7.2,2025-09-11
No,123.0,YES,1,2.67,1.0,213.3,95,84.16,12.28,9.6,2024-04-14
No,199.0,yes ,0,0.0,2.0,183.6,107,48.44,9.88,9.3,2022-10-30
No ,79.0,yes,1,1.82,0.0,150.3,111,55.75,6.64,6.6,2025-02-17
0,,yes,0,0.0,0.0,96.3,99,41.61,11.98,10.3,2023-01-15
NO,39.0,yes,0,0.0,0.0,171.4,103,48.54,8.65,8.3,2025-11-26
No,99.0,yes,0,0.0,1.0,162.6,83,44.7,8.08,11.7,2024-10-04
No,70.0,yess,0,0.0,1.0,153.7,104,43.42,9.47,11.8,2025-04-19
0,141.0,yes ,0,0.0,0.0,168.7,97,43.26,8.81,10.8,2023-12-14
NO,12.0,yes,0,0.0,0.0,112.1,133,37.13,9.87,10.0,2026-05-30
False,110.0,Yes,0,0.0,2.0,158.6,116,,9.72,8.4,2024-07-13
1,150.0,yes,0,0.0,5.0,167.1,95,45.65,9.49,11.0,2023-10-09
No,197.0,Yes,1,4.1,0.0,217.4,78,92.55,8.25,15.0,2022-11-16
0,18.0,yess,0,0.0,3.0,91.0,65,30.8,8.94,12.4,2026-04-18
No,96.0,yes,1,0.61,0.0,180.0,85,56.35,11.31,2.3,2024-10-24
No ,113.0,yess,1,2.78,1.0,96.3,82,59.62,8.9,10.3,2024-06-22
No,91.0,Yes,0,0.0,2.0,125.0,130,50.48,15.09,11.5,2024-11-26
No,13.0,yess,0,0.0,3.0,204.8,101,49.16,8.52,11.7,2026-05-29
No,114.0,Yes,1,1.03,0.0,197.0,118,65.4,12.56,4.0,2024-06-17
false,80.0,yes,0,0.0,2.0,206.7,103,46.84,6.57,11.3,2025-02-09
No,31.0,YES,0,0.0,2.0,198.3,106,51.53,10.34,8.2,2026-01-21
No ,101.0,Yes,0,,2.0,90.9,80,35.52,8.89,9.5,2024-09-20
No,62.0,Yes,0,0.0,2.0,203.2,92,56.26,10.91,7.7,2025-06-19
False,41.0,YES,1,1.98,3.0,88.8,103,44.32,5.44,7.0,2025-11-13
No,156.0,yes,0,0.0,1.0,212.7,111,57.21,11.69,2.6,2023-08-31
No,146.0,yes,1,2.9,0.0,249.8,132,85.54,8.05,10.5,2023-11-07
No,186.0,yes ,0,0.0,1.0,202.0,70,54.77,11.49,14.2,2023-02-02
False,192.0,yes,0,0.0,0.0,100.9,92,31.29,7.61,13.3,2022-12-17
NO,84.0,yess,0,0.0,1.0,184.5,100,49.71,9.9,12.5,2025-01-12
No,,no,0,0.0,0.0,66.6,109,43.23,16.96,12.0,2024-03-23
No ,47.0,YES,0,0.0,3.0,160.3,94,52.02,12.58,5.1,2025-09-29
No ,196.0,yes,0,0.0,4.0,225.8,87,58.32,11.1,13.2,2022-11-22
No,24.0,yess,1,1.52,1.0,160.9,44,62.13,11.15,5.6,2026-03-12
No,60.0,yess,0,,2.0,89.2,80,34.66,9.01,9.6,2025-06-28
No,85.0,yes,0,0.0,1.0,88.2,75,41.35,13.2,9.2,2025-01-07
No ,131.0,yes,0,0.0,2.0,95.6,97,33.76,9.64,9.8,2024-02-18
false,31.0,yes,1,2.58,0.0,157.6,122,74.66,12.83,9.3,2026-01-19
false,133.0,yes ,1,3.63,2.0,246.3,111,89.76,6.55,13.4,2024-02-04
0,81.0,YES,0,0.0,0.0,195.9,110,52.53,9.14,9.1,2025-02-04
No,96.0,yes,0,0.0,1.0,245.1,129,59.06,9.72,9.1,2024-10-19
False,163.0,Yes,0,0.0,2.0,194.4,110,53.75,11.4,13.2,2023-07-12
No,86.0,yes,0,,0.0,205.3,114,55.36,9.17,7.0,2024-12-28
No,43.0,yess,0,0.0,1.0,140.0,92,47.13,13.48,11.2,2025-10-25
No,193.0,yes,0,0.0,2.0,41.3,105,22.24,8.69,8.8,2022-12-13
No,95.0,yes,0,0.0,1.0,184.2,109,41.39,5.76,13.2,2024-10-30
No ,30.0,yess,0,0.0,1.0,149.7,98,,11.55,12.4,2026-01-30
SI,85.0,YES,1,3.47,2.0,202.1,100,90.11,12.38,13.1,2025-01-09
false,54.0,yess,1,4.0,1.0,176.8,87,83.69,8.28,14.5,2025-08-14
No,191.0,yes,0,0.0,1.0,260.3,87,67.27,12.88,5.8,2022-12-26
NO,42.0,yes,1,,5.0,238.5,104,95.48,10.45,13.4,2025-11-06
No,69.0,yes,0,0.0,3.0,136.5,116,44.31,11.87,9.7,2025-04-30
No,108.0,no ,0,0.0,,162.1,121,45.28,9.74,11.1,2024-07-29
False,99.0,yes,0,0.0,2.0,127.0,113,35.3,8.44,9.7,2024-10-04
0,166.0,yess,0,0.0,2.0,85.3,112,40.79,13.22,9.7,2023-06-22
True,194.0,YES,0,0.0,0.0,287.0,124,73.52,11.63,14.8,2022-12-04
false,96.0,yes,1,3.11,,127.9,76,78.87,14.45,11.6,2024-10-23
0,39.0,yes,0,0.0,3.0,206.3,84,55.72,12.27,7.8,2025-11-25
No,133.0,YES,0,0.0,2.0,190.0,131,48.09,6.82,7.3,2024-02-07
no,191.0,YES,1,2.49,3.0,146.0,71,63.67,8.55,9.4,2022-12-29
